Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status
US30846,B79L082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.157,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US30399,B80F082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.178,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30600,B4VH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.180,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30587,CXFK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.181,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30139,B75G082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.182,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30117,B51H082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.196,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30814,B6ZK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.240,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US30899,B4VL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.13.243,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US20252,DKR5SD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.130,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US08413,F8DPG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.14.131,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US14798,C7TRDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.144.14.132,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30900,B4XD082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.133,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US14796,C7SSDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.144.14.134,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US14807,H1STDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.135,Microsoft Windows 7 Professional x64,CPL,,2020-03-23 23:59:59,Active,,,,,,
US08465,4LDDD92,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.14.136,Microsoft Windows 7 Professional x64,CPL,,2019-02-19 23:59:59,Active,,,,,,
US08397,64PZY72,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.14.137,Microsoft Windows 7 Professional x64,CPL,,2018-12-14 23:59:59,Active,,,,,,
US14731,FPTGRD2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO SFF,10.144.14.139,Microsoft Windows 7 Professional x64,CPL,,2019-09-21 23:59:59,Active,,,,,,
US14843,13CFHH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.153,Microsoft Windows 7 Professional x64,CPL,,2020-05-03 23:59:59,Active,,,,,,
US30512,B40K082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.154,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30758,CTPG082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.156,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US07727,JF84B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.14.156,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US14704,7N0FXG2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.157,Microsoft Windows 7 Professional x64,CPL,,2020-01-06 23:59:59,Active,,,,,,
US20197,46ZLRD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.157,Microsoft Windows 7 Professional x64,CPL,,2019-09-14 23:59:59,Active,,,,,,
US30504,B44G082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.157,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30716,2FJF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.158,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30738,B8NF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.158,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30121,B59L082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.159,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US07739,F9FQ942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.14.159,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US30766,CVHF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.160,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08025,3TRKV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.14.160,Microsoft Windows 7 Professional x64,CPL,,2018-06-22 23:59:59,Active,,,,,,
US08434,C1NWG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.14.161,Microsoft Windows 7 Professional x64,CPL,,2019-01-29 23:59:59,Active,,,,,,
US30849,B7LH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.168,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US30892,B54G082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.169,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30772,B8QF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.173,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US20231,DKP4SD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.191,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US30134,B76L082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.191,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US13606,4XJJJH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.194,Microsoft Windows 7 Professional x64,CPL,,2020-05-24 23:59:59,Active,,,,,,
US14819,C7VSDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.144.14.196,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US14734,3S1XCH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.210,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20260,9XXMSD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.211,Microsoft Windows 7 Professional x64,CPL,,2019-10-21 23:59:59,Active,,,,,,
US14815,C7RTDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.144.14.212,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30747,B8PJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.212,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30657,CD1L082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.213,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30723,B61J082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.214,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30247,B8BK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.215,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30776,B8FK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.217,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US20230,DKP3SD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.14.217,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US30769,CTRK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.218,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01575,FRDZCZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.144.14.218,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
US30752,B88H082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.230,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14822,C7VRDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.144.14.231,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30608,B4XL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.232,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30704,2FZJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.233,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30897,B5BJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.14.241,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30233,B4MG082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.16.128,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US08249,1C04V62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.129,Microsoft Windows 7 Professional x64,CPL,,2018-10-02 23:59:59,Active,,,,,,
US01937,9MKXS12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.144.16.130,Microsoft Windows 7 Professional x64,CPL,,2017-11-03 23:59:59,Expired,,,,,,
US08250,1BZ8V62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.131,Microsoft Windows 7 Professional x64,CPL,,2018-10-02 23:59:59,Active,,,,,,
US01979,BNBZR22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.132,Microsoft Windows 7 Professional x64,CPL,,2018-01-13 23:59:59,Active,,,,,,
US08179,G7DPG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.133,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US07723,F90P942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.134,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US01716,CK1TCZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.144.16.134,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
US07740,F8HL942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.134,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US08244,1CD5V62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.135,Microsoft Windows 7 Professional x64,CPL,,2018-10-02 23:59:59,Active,,,,,,
US08236,230FV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.136,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08256,76G3C62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.155,Microsoft Windows 7 Professional x64,CPL,,2018-10-16 23:59:59,Active,,,,,,
US14505,1WVHBB2,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.179,Microsoft Windows 7 Professional x64,CPL,,2019-03-25 23:59:59,Active,,,,,,
US08264,GBDPG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.179,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US01955,50F0S22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.180,Microsoft Windows 7 Professional x64,CPL,,2017-12-10 23:59:59,Expired,,,,,,
US20234,DKP7SD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.16.184,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
AR-21313,BW7GRW1,Dell Inc.,OptiPlex 3010,Unassigned,Dell OptiPlex 3010,10.144.16.187,Microsoft Windows 7 Professional x64,CPL,,2016-02-07 23:59:59,Expired,,,,,,
US08153,C5TS052,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.191,Microsoft Windows 7 Professional x64,CPL,,2018-08-24 23:59:59,Active,,,,,,
US08183,3F4MV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.192,Microsoft Windows 7 Professional x64,CPL,,2018-08-13 23:59:59,Active,,,,,,
US08268,7TDYB62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.193,Microsoft Windows 7 Professional x64,CPL,,2018-10-16 23:59:59,Active,,,,,,
AR-18363,2UA3160SXC,Hewlett-Packard,HP Compaq Pro 6300 SFF,Unassigned,HP Compaq Pro 6300 SFF,10.144.16.194,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08151,GGYJV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.195,Microsoft Windows 7 Professional x64,CPL,,2018-08-17 23:59:59,Active,,,,,,
US01985,DW4Z322,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.196,Microsoft Windows 7 Professional x64,CPL,,2018-01-18 23:59:59,Active,,,,,,
US08247,CS1ZP22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.144.16.197,Microsoft Windows 7 Professional x64,CPL,,2017-11-20 23:59:59,Expired,,,,,,
US07795,JMP6B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.198,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07743,F9GL942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.16.215,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US30127,B6YJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.16.215,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US08296,40DHL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.144.16.239,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US30495,B5FF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.17.192,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08352,9RKWB62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.8.130,Microsoft Windows 7 Professional x64,CPL,,2018-11-09 23:59:59,Active,,,,,,
AR-21883,87TF9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.144.8.131,Microsoft Windows 7 Professional,CPL,,2016-12-12 23:59:59,Expired,,,,,,
US08328,9RJYW72,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.144.8.132,Microsoft Windows 7 Professional x64,CPL,,2018-11-09 23:59:59,Active,,,,,,
US14509,7CP6GB2,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.144.8.207,Microsoft Windows 7 Professional x64,CPL,,2019-04-22 23:59:59,Active,,,,,,
US30694,2FVL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.8.208,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US20239,DKPDSD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.144.8.209,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US30720,2FMH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.144.8.210,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US21937,CS65CZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.0.129,Microsoft Windows 7 Professional x64,CPL,,2017-01-20 23:59:59,Expired,,,,,,
US01982,BPKKR22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.131,Microsoft Windows 7 Professional x64,CPL,,2018-01-13 23:59:59,Active,,,,,,
US08404,3LV8M82,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.132,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30421,B5RL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.133,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US07750,F8NN942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.134,Microsoft Windows 7 Professional x64,CPL,,2018-03-20 23:59:59,Active,,,,,,
US14549,8L3LZ12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.135,Microsoft Windows 7 Professional x64,CPL,,2017-10-11 23:59:59,Expired,,,,,,
US22018,CQ7JDZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.0.137,Microsoft Windows 7 Professional x64,CPL,,2017-01-23 23:59:59,Expired,,,,,,
US14844,14DSPD2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO SFF,10.148.0.139,Microsoft Windows 7 Professional,CPL,,2019-07-21 23:59:59,Active,,,,,,
PURCH-20435,2UA225165S,Hewlett-Packard,HP Compaq 6200 Pro SFF PC,Unassigned,HP Compaq 6200 Pro PC SFF,10.148.0.140,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08087,38XTG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.141,Microsoft Windows 7 Professional x64,CPL,,2018-07-31 23:59:59,Active,,,,,,
US08448,DWDWG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.143,Microsoft Windows 7 Professional x64,CPL,,2019-01-29 23:59:59,Active,,,,,,
US07954,JBRV942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.145,Microsoft Windows 7 Professional x64,CPL,,2018-05-15 23:59:59,Active,,,,,,
US01960,CPLRR22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.147,Microsoft Windows 7 Professional x64,CPL,,2017-12-18 23:59:59,Expired,,,,,,
US01610,354X9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.0.148,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US01684,41LKL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.0.150,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US08477,8R90C62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.151,Microsoft Windows 7 Professional x64,CPL,,2019-03-25 23:59:59,Active,,,,,,
US08474,9RMCM72,Dell Inc.,Latitude E7450,Unassigned,"Dell Latitude E7450/7450, BTX",10.148.0.151,Microsoft Windows 7 Professional x64,CPL,,2019-03-21 23:59:59,Active,,,,,,
US30835,2G9G082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.152,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30582,CXBH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.156,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30244,B88L082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.157,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30761,CVKJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.158,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30619,B8XF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.159,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US07898,5J6CV22,Dell Inc.,Venue 11 Pro 5130,Unassigned,Dell Tablet Venue 11 Pro,10.148.0.161,Microsoft Windows 8.1 Pro,CPL,,2016-02-08 23:59:59,Expired,,,,,,
US30441,B74H082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.163,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30601,B5HL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.165,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30607,B5JK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.166,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
LABMGR-21721,MXL2480F13,Hewlett-Packard,HP Compaq Pro 6300 SFF,Unassigned,HP Compaq Pro 6300 SFF,10.148.0.167,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US13668,7K7P7H2,Dell Inc.,Latitude E7470,Unassigned,"Dell Latitude E7470, XCTO",10.148.0.169,Microsoft Windows 7 Professional x64,CPL,,2020-07-08 23:59:59,Active,,,,,,
US01773,HG70L02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.0.172,Microsoft Windows 7 Professional x64,CPL,,2017-07-16 23:59:59,Expired,,,,,,
US01996,DXWB842,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.172,Microsoft Windows 7 Professional x64,CPL,,2018-01-22 23:59:59,Active,,,,,,
US08010,J3LWG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.174,Microsoft Windows 7 Professional x64,CPL,,2018-06-01 23:59:59,Active,,,,,,
US08158,54TS052,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.0.175,Microsoft Windows 7 Professional x64,CPL,,2018-08-24 23:59:59,Active,,,,,,
AR-21094,MXL301187J,Hewlett-Packard,HP Compaq Pro 4300 AiO 20 PC,Unassigned,HP Compaq Pro 4300 20 PC AIO,10.148.0.177,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
Kacetest-JR,0,innotek GmbH,VirtualBox,Unassigned,Innotek other,10.148.0.180,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14712,2GFC8M2,Dell Inc.,OptiPlex 3050,Unassigned,Dell OptiPlex 3050,10.148.0.180,Microsoft Windows 7 Professional x64,CPL,,2020-12-05 23:59:59,Active,,,,,,
US30767,B8KL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.186,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30614,B90F082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.0.187,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US13678,F293C62,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 BTX SFF,10.148.0.253,Microsoft Windows 7 Professional x64,CPL,,2019-06-29 23:59:59,Active,,,,,,
USCPLATXNT1,VMware-42 3a ba 11 39 48 16 bc-e0 d4 30 fc 87 78 a1 24,"VMware, Inc.",VMware Virtual Platform,Unassigned,VMware Virtual Platform,10.148.1.111,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
resxpress,VMware-42 3a 6f 87 a8 27 79 45-00 02 66 23 a5 98 3b 12,"VMware, Inc.",VMware Virtual Platform,Unassigned,VMware Virtual Platform,10.148.1.112,Microsoft Windows Server 2008 R2 Standard x64,CPL,,,No Warranty,,,,,,
swcaussqlex,VMware-42 38 0a 26 f1 1d 71 74-d2 83 fe a0 19 db 12 42,"VMware, Inc.",VMware Virtual Platform,Unassigned,VMware Virtual Platform,10.148.1.178,Microsoft Windows Server 2008 R2 Standard x64,CPL,,,No Warranty,,,,,,
